id|nodes
639217337|[6023692914, 6023692913, 6023692912, 6023692911, 6023692914]
639217339|[6023692918, 6023692917, 6023692916, 6023692915, 6023692918]
639217341|[6023692930, 6023692929, 6023692928, 6023692927, 6023692926, 6023692925, 6023692924, 6023692923, 6023692922, 6023692921, 6023692920, 6023692919, 6023692930]
639435531|[111396528, 111591286, 6025238024, 6025238023, 6025238022, 6025238021, 6025238025, 6025238020, 6025238019, 6025238018, 2206005065, 2206005117]
639435537|[6025238832, 6025238829, 6025238828, 6025238827, 6025238826, 6025238825, 6025238824, 6025238823, 6025238822, 6025238831, 6025238821, 6025238820, 6025238819, 6025238818, 6025238817, 6025238816, 6025238815, 6025238814, 6025238830, 6025238832]
639435538|[6025238857, 6025238854, 6025238853, 6025238852, 6025238851, 6025238850, 6025238849, 6025238848, 6025238847, 6025238856, 6025238846, 6025238845, 6025238844, 6025238843, 6025238842, 6025238841, 6025238840, 6025238839, 6025238855, 6025238857]
639435539|[111323988, 111323999, 111324005, 111324009, 111324010, 111324012, 111324016, 111324017, 111324019, 6025238838, 6025238837, 6025238836, 6025238835, 6025238834, 6025238833, 6025238849]
639435540|[6025238870, 6025238867, 6025238866, 6025238865, 6025238864, 6025238869, 6025238863, 6025238862, 6025238861, 6025238860, 6025238868, 6025238877, 6025238871, 6025238872, 6025238873, 6025238878, 6025238874, 6025238875, 6025238876, 6025238879, 6025238870]
641305569|[6039811378, 6039811568, 6039811172, 6039811460, 6039811115, 6039811394, 6039811378]
641305570|[6039811455, 6039811643, 6039811387, 6039811579, 6039811455]
641305571|[6039811439, 6039811626, 6039811184, 6039811472, 6039811656, 6039811356, 6039811439]
641305573|[6039811407, 6039811600, 6039811305, 6039811494, 6039811407]
641305574|[6039811590, 6039811296, 6039811433, 6039811623, 6039811328, 6039811519, 6039811473, 6039811657, 6039811590]
641305577|[6039811573, 6039811178, 6039811468, 6039811653, 6039811573]
641305578|[6039811599, 6039811304, 6039811493, 6039811677, 6039811424, 6039811614, 6039811599]
641305579|[6039811399, 6039811592, 6039811339, 6039811532, 6039811137, 6039811420, 6039811399]
641305580|[6039811384, 6039811574, 6039811179, 6039811469, 6039811384]
641305581|[6039811500, 6039811681, 6039811380, 6039811571, 6039811500]
641305582|[6039811528, 6039811129, 6039811459, 6039811647, 6039811528]
641305583|[6039811379, 6039811570, 6039811174, 6039811461, 6039811379]
641305584|[6039811306, 6039811496, 6039811680, 6039811377, 6039811306]
641305585|[6039811164, 6039811448, 6039811635, 6039811336, 6039811164]
641305586|[6039811654, 6039811353, 6039811549, 6039811152, 6039811654]
641305587|[6039811452, 6039811640, 6039811297, 6039811486, 6039811671, 6039811370, 6039811452]
641305588|[6039811678, 6039811375, 6039811566, 6039811171, 6039811678]
641305589|[6039811481, 6039811667, 6039811412, 6039811603, 6039811309, 6039811499, 6039811631, 6039811334, 6039811481]
641305590|[6039811177, 6039811467, 6039811605, 6039811314, 6039811504, 6039811683, 6039811177]
641305591|[6039811531, 6039811136, 6039811419, 6039811611, 6039811531]
641305592|[6039811457, 6039811644, 6039811342, 6039811536, 6039811286, 6039811474, 6039811457]
641305593|[6039811133, 6039811414, 6039811651, 6039811351, 6039811133]
641305594|[6039811510, 6039811108, 6039811388, 6039811581, 6039811510]
641305595|[6039811170, 6039811458, 6039811110, 6039811391, 6039811170]
641305596|[6039811132, 6039811413, 6039811604, 6039811310, 6039811132]
641305597|[6039811629, 6039811332, 6039811526, 6039811128, 6039811363, 6039811557, 6039811629]
641305598|[6039811610, 6039811318, 6039811507, 6039811105, 6039811610]
641305599|[6039811411, 6039811602, 6039811308, 6039811498, 6039811411]
641305600|[6039811292, 6039811482, 6039811668, 6039811367, 6039811292]
641305601|[6039811348, 6039811542, 6039811146, 6039811429, 6039811348]
641305602|[6039811529, 6039811131, 6039811462, 6039811648, 6039811529]
641305604|[6039811320, 6039811511, 6039811109, 6039811389, 6039811320]
641305605|[6039811142, 6039811425, 6039811615, 6039811324, 6039811142]
641305606|[6039811122, 6039811403, 6039811552, 6039811157, 6039811122]
641305607|[6039811442, 6039811628, 6039811287, 6039811476, 6039811442]
641305608|[6039811569, 6039811173, 6039811409, 6039811601, 6039811307, 6039811497, 6039811569]
641305610|[6039811323, 6039811514, 6039811161, 6039811444, 6039811323]
641305611|[6039811315, 6039811505, 6039811684, 6039811383, 6039811315]
641305612|[6039811551, 6039811154, 6039811488, 6039811673, 6039811551]
641305613|[6039811340, 6039811533, 6039811138, 6039811421, 6039811340]
641305614|[6039811317, 6039811506, 6039811638, 6039811338, 6039811317]
641305616|[6039811665, 6039811366, 6039811515, 6039811112, 6039811392, 6039811584, 6039811665]
641305617|[6039811359, 6039811555, 6039811158, 6039811440, 6039811359]
641305618|[6039811487, 6039811672, 6039811371, 6039811564, 6039811319, 6039811508, 6039811487]
641305619|[6039811453, 6039811641, 6039811341, 6039811534, 6039811453]
641305620|[6039811563, 6039811167, 6039811398, 6039811591, 6039811563]
641305623|[6039811516, 6039811113, 6039811346, 6039811540, 6039811143, 6039811426, 6039811516]
641305624|[6039811301, 6039811491, 6039811676, 6039811374, 6039811613, 6039811322, 6039811301]
641305626|[6039811658, 6039811357, 6039811509, 6039811107, 6039811658]
641305628|[6039811627, 6039811330, 6039811475, 6039811659, 6039811358, 6039811554, 6039811302, 6039811492, 6039811627]
641305629|[6039811331, 6039811525, 6039811127, 6039811408, 6039811646, 6039811347, 6039811331]
641305630|[6039811390, 6039811583, 6039811290, 6039811479, 6039811390]
641305631|[6039811321, 6039811512, 6039811463, 6039811649, 6039811349, 6039811543, 6039811321]
641305633|[6039811606, 6039811316, 6039811449, 6039811636, 6039811606]
641305634|[6039811311, 6039811501, 6039811682, 6039811381, 6039811311]
641305635|[6039811587, 6039811294, 6039811430, 6039811619, 6039811587]
641305637|[6039811160, 6039811443, 6039811395, 6039811586, 6039811293, 6039811483, 6039811160]
641305638|[6039811386, 6039811578, 6039811139, 6039811422, 6039811386]
641305640|[6039811130, 6039811410, 6039811558, 6039811162, 6039811445, 6039811630, 6039811130]
641305641|[6039811343, 6039811537, 6039811288, 6039811477, 6039811661, 6039811362, 6039811343]
641305642|[6039811664, 6039811365, 6039811513, 6039811111, 6039811664]
641305643|[6039811175, 6039811464, 6039811650, 6039811350, 6039811175]
641305644|[6039811522, 6039811123, 6039811404, 6039811596, 6039811522]
641305645|[6039811300, 6039811490, 6039811675, 6039811373, 6039811300]
641305646|[6039811520, 6039811120, 6039811454, 6039811642, 6039811520]
641305647|[6039811524, 6039811126, 6039811361, 6039811556, 6039811159, 6039811441, 6039811524]
641305648|[6039811546, 6039811149, 6039811432, 6039811622, 6039811176, 6039811465, 6039811546]
641305649|[6039811545, 6039811148, 6039811431, 6039811620, 6039811545]
641305651|[6039811134, 6039811415, 6039811560, 6039811163, 6039811447, 6039811634, 6039811382, 6039811572, 6039811134]
641305652|[6039811402, 6039811595, 6039811299, 6039811489, 6039811402]
641305653|[6039811466, 6039811652, 6039811352, 6039811548, 6039811466]
641305654|[6039811114, 6039811393, 6039811541, 6039811145, 6039811428, 6039811617, 6039811114]
641305655|[6039811368, 6039811559, 6039811313, 6039811503, 6039811368]
641305656|[6039811333, 6039811527, 6039811663, 6039811364, 6039811333]
641305657|[6039811144, 6039811427, 6039811616, 6039811325, 6039811144]
641305659|[6039811125, 6039811406, 6039811645, 6039811344, 6039811538, 6039811141, 6039811125]
641305661|[6039811495, 6039811679, 6039811376, 6039811567, 6039811495]
641305662|[6039811180, 6039811470, 6039811119, 6039811400, 6039811593, 6039811298, 6039811180]
641305663|[6039811312, 6039811502, 6039811151, 6039811435, 6039811625, 6039811329, 6039811312]
641305664|[6039811633, 6039811335, 6039811484, 6039811669, 6039811633]
737320363|[1223903092, 6903041175, 6903041176, 6903041177, 6903041178, 6903041179, 6903041180]
745713361|[6979861295, 6979861296, 6979861297, 6979861298, 6979861299]
763316229|[7132701799, 7132701800, 7132701801, 7132701802, 7132701803, 7132701804, 7132701805]
776968921|[7249743639, 7249743640, 7249743641, 7249743642, 7249743643, 7249743644]
778870697|[7272107465, 7272107466, 7272107467, 7272107468]
778870698|[7272107469, 7272107470, 7272107471, 7272107472, 7272107473, 7272107474]
778870699|[7272107475, 7272107476, 7272107477, 7272107478, 7272107479, 7272107480, 7272107481, 7272107482, 7272107483]
778870700|[7272107484, 7272126385, 7272126386, 7272126387, 7272126388, 7272126389, 7272126390, 7272126391, 7272126392]
778870701|[7272126390, 7272126393, 7272126394]
778870702|[7272126395, 7272126396, 7272126397]
778870703|[7272126398, 7272126399, 7272126400, 7272126401, 7272126402, 7272126403]
778870704|[7272126404, 7272126405, 7272126406, 7272126407, 7272126408, 7272126409]
865362696|[8065887408, 8065887409]
880880406|[8193030156, 8193030157, 8193030158, 8193030159]
894129035|[8310348752, 8310348753, 8310348754, 8310348755, 8310348756, 8310348757, 8310348758]
12281303|[9021077061, 111316294, 9021077121, 111316298, 111316300, 7088597800, 111316302, 111316304, 7088597806, 111316306, 6025238017, 111316309, 6025238016, 6025238014, 6025238015, 111316320, 6025238011, 6025238012, 7132701799, 6025238010, 6025238013, 6025238006, 8193030156, 111316325, 111316326, 111316330, 6025238008, 6025238009, 6025238007, 1445887069, 111316336, 111316341, 111316343, 111316345, 111316347, 111316349, 111316353, 111316361, 111316367, 111316370, 111316371, 111316372, 111316373, 111316374, 111316379, 6979861295, 111316381, 111316385, 6025238000, 6025238004, 6025238002, 6025238003, 6025238001, 6025238005, 111316393, 6025237999, 6025237998, 6025237997, 111316394, 6025237994, 6025237995, 6025237996, 411845072, 937446938, 111316397]
12285002|[1119293518, 8538075523, 1119293492, 5832459793, 1119293489, 5832459792, 1119293509]
12302376|[1119293377, 1119293383, 1119293507, 1119293514, 1119293434, 1119293487, 7079127603, 1119293430, 1119293454, 1119293535, 1119293534, 5823726219, 5823726218, 5823726217, 5823726216, 5823726215, 5823726214, 5823726213, 5823726212, 6944386646, 5823726211]
12304194|[1445887058, 8538075509, 5699335261, 5699335259, 5699335258, 5699335260, 6907904752, 111515584, 111515586, 111515588, 111515591, 111287958, 111515594, 111515597, 111515600, 111515603]
12304458|[1119293535, 111517920]
12304511|[111456610, 6023681645]
12304637|[1119293506, 8538075524, 1119293509, 1119293530, 1119293454, 1119293488]
12307435|[1119293530, 111545000]
12308446|[111330127, 8538075521, 8538075681, 8538075680, 111554116, 111554119, 8538075679, 111554121, 111554124, 8538075678, 111554127, 111554130, 8538075677, 111554132, 111554133, 8538075676, 111554135, 8538075675, 111554138, 8538075674, 111554143, 111554146, 111554150, 8538075673, 111554153, 111554156, 8538075672, 5823726197, 111554159, 8538075671, 111554162, 111554166, 111554168, 111554172, 1340171952]
12310083|[111568913, 8538075542, 7043670622, 111323558, 7043670618, 111568918, 1119293377, 7540261835, 111501069, 111568924]
12313625|[111456596, 111598426, 111598429, 111598432, 111598437, 111598441, 111598442, 6023681646]
35105809|[411845072, 937446940, 411845073, 411845074, 411845075, 411845076, 411845077, 411845078, 411845079, 411845080, 411845081, 411845082, 411845083, 1223886676, 411845084, 1223886644, 1223886668, 411845085, 411845091]
44393518|[564244091, 1340172392, 111539132]
80318370|[262416746, 8905319296, 8905319295, 8905319294, 8905319293, 262416745, 111245621, 8905319292, 8905319291, 8905319290, 8905319289, 8905319288, 8905319287, 111245616, 111245613, 8905319286, 111245612, 8905319285, 8905319284, 111245609, 8905319265, 111245608, 8905319267, 8905319266, 111245606, 111245605, 111245602, 8905319269, 8905319268, 111245600, 111257705, 8905319270, 111257704, 8905319271, 8905319272, 8905319273, 111257702, 8905319275, 8905319274, 111257695, 8905319276, 8905319277, 111257691, 8905319279, 8905319278, 111257688, 8905319280, 8905319281, 8905319283, 8905319282, 111257679, 111257676, 111257669, 111257667, 111257661, 111257657, 111257646, 111257642, 111257637, 111257633, 111257632, 111257629, 111257623, 262416743]
80318866|[411847593, 937440544, 937440545, 937440546, 937440548, 937440549, 937440550, 937440551, 937440552, 937440553, 937440554, 937440555, 937440556, 937440557, 937440558, 937440559, 937440560, 937440561, 937440562, 411847659]
80319148|[937446940, 937446942, 937446938]
80319149|[937446944, 937446945, 937446946, 937446947, 937446948, 1223887138, 937446950, 937446951, 1223887126, 937446952, 937446953, 937446954, 1223887143, 937446955, 1223887148, 937446956, 1223887149, 937446957, 1223887134, 937446959, 937446960, 937446961, 937446962, 937446963, 1223887135, 937446964, 1223887130, 937446965, 6023681613, 6023681612, 937446966, 6023681615, 937446968, 6023681614, 937446969, 6023681618, 6023681617, 6023681616, 937446970, 937446971, 937446972, 937446974, 937446975, 1223887150, 1223887127, 1223887137, 937446976, 937446977, 1223887131, 937446978, 937446979, 937446980, 937446981, 937446982, 1223887145, 937446983, 937446984, 1223887146, 937446985, 1223887151, 937446987, 937446988, 1223887136, 937446989, 937446990, 937446991, 1223887141, 937446993, 937446994, 1223887140, 937446995, 937446996, 1223887132, 937446997, 1223887128, 937446998, 1223887139, 937447000, 937447001, 937447003, 1223887142, 937447004, 1223887147, 937447005, 937447006, 937447007, 937447008, 937447009, 1223887133, 937447010, 937446944]
81519813|[111330136, 111330138]
81519815|[949993449, 111330136]
86758807|[111539132, 1340172088, 1340172952, 1340173029]
87316362|[1003879742, 1003879744, 9546155627, 9546155626, 411847468, 9546155628, 9546155629, 411847469, 9546155630, 9546155631, 411847470, 9546155632, 411847471, 9546155633, 9546155634, 5697802841, 9546155635, 411847472, 9546155636, 9546155637, 411847473, 9546155638, 411847474, 5697802840, 6463269441, 411847475, 6463269440, 411847476, 9546155625, 9546155624, 9546155618, 9546155617, 411847479, 6463269439, 9546146616, 6463269438, 411847480, 9546146615, 411847481, 9546146612, 9546146613, 9546146614, 411847482, 9546146611, 9546146610, 411847483, 9546146609, 9546146608, 411847484, 9546146605, 9546146606, 9546146604, 9546146607, 411847485, 9546146603, 9546146602, 411847486, 9546146599, 9546146600, 9546146601, 411847487, 9546146598, 9546146590, 9546146589, 411847488, 9546146593, 9546146592, 9546146591, 9546146594, 9546146595, 9546146596, 411847489, 411847490, 411847491, 411847492, 5697802839, 411847493, 411847494, 411847495, 5697802838, 411847496, 411847497, 411847498, 1010868837, 5697802837, 411847499, 411847500, 411847501, 411847502, 411847503, 411847504, 4821596061, 411847505, 411847506, 411847507, 411847508, 411847509, 6463269442, 411847510, 5697802842, 5697802843, 411847511, 411847512, 411847513, 411847515, 411847518, 411847519, 5697802834, 5697802835, 411847520, 1010868840, 1010868842, 411847521, 5697802836, 6463269443, 411847522, 6463269444, 411847523, 411847524, 4821595900, 411847525, 411847526, 411847527, 411847528, 411847529, 411847530, 411847531, 411847532, 411847535, 411847536, 6463269445, 8495319481, 411847537, 411847538, 2408407924, 411847540, 411847541, 411847542, 411847543, 411847544, 411847545, 411847546, 411847547, 411847548, 411847549, 411847550, 411847551, 5642418304, 411847552, 411847553, 411847554, 411847555, 411847556, 411847557, 411847558, 5642418983, 411847559, 411847560, 1109903279, 411847561, 411847562, 411847563, 411847564, 411847566, 411847567, 411847568, 411847569, 411847570, 411847571, 5642418303, 411847572, 411847573, 411847574, 411847575, 411847576, 411847577, 411847578, 411847582, 411847592, 937434318, 411847593, 411847594, 411847595, 411847596, 5642418302, 411847599, 411847601, 411847602, 411847604, 411847605, 411847606, 411847607, 5642418301, 411847608, 411847609, 411847610, 411847611, 5642418299, 5642418300, 411847612, 5642418298, 411847613, 411847614, 411847615, 411847616, 411847617, 411847618, 411847619, 411847620, 5642418297, 411847621, 411847624, 411847632, 411847643, 6463269460, 411847650, 411847651, 411847652, 411847653, 411847654, 411847655, 411847657, 6463269461, 411847659, 6463269462, 411847660, 9005244492, 411847661, 411847662, 411847663, 411847664, 411847665, 411847666, 411847668, 411847669, 411847670, 411847671]
